20180105,0200,1.69346,1.69376,1.69332,1.69361,215
20180105,0230,1.69360,1.69407,1.69350,1.69364,162
20180105,0300,1.69360,1.69369,1.69309,1.69313,186
20180105,0330,1.69316,1.69407,1.69316,1.69381,184
20180105,0400,1.69382,1.69383,1.69332,1.69347,143
20180105,0430,1.69344,1.69353,1.69314,1.69342,162
20180105,0500,1.69338,1.69450,1.69338,1.69439,244
20180105,0530,1.69436,1.69517,1.69401,1.69501,261
20180105,0600,1.69502,1.69576,1.69494,1.69561,278
20180105,0630,1.69563,1.69612,1.69508,1.69522,491
20180105,0700,1.69521,1.69554,1.69399,1.69422,637
20180105,0730,1.69418,1.69513,1.69392,1.69441,800
20180105,0800,1.69437,1.69471,1.69329,1.69461,850
20180105,0830,1.69461,1.69472,1.69282,1.69318,780
20180105,0900,1.69321,1.69335,1.69170,1.69207,800
20180105,0930,1.69207,1.69212,1.69121,1.69210,856
20180105,1000,1.69206,1.69300,1.69095,1.69266,1036
20180105,1030,1.69266,1.69348,1.69234,1.69334,601
20180105,1100,1.69335,1.69425,1.69321,1.69370,567
20180105,1130,1.69374,1.69440,1.69354,1.69377,620
20180105,1200,1.69383,1.69485,1.69336,1.69336,762
20180105,1230,1.69340,1.69555,1.69325,1.69514,893
20180105,1300,1.69511,1.69650,1.69323,1.69359,1189
20180105,1330,1.69362,1.69394,1.67780,1.67827,3623
20180105,1400,1.67826,1.67891,1.67570,1.67883,2281
20180105,1430,1.67879,1.68007,1.67692,1.67722,1847
20180105,1500,1.67725,1.68180,1.67618,1.68178,1862
20180105,1530,1.68178,1.68191,1.67931,1.68084,1934
20180105,1600,1.68080,1.68155,1.67934,1.68121,1483
20180105,1630,1.68115,1.68219,1.68046,1.68104,1232
20180105,1700,1.68103,1.68231,1.68062,1.68215,822
20180105,1730,1.68215,1.68317,1.68182,1.68251,743
20180105,1800,1.68252,1.68313,1.68173,1.68194,632
20180105,1830,1.68197,1.68347,1.68154,1.68307,653
20180105,1900,1.68314,1.68342,1.68264,1.68336,512
20180105,1930,1.68340,1.68362,1.68269,1.68285,529
20180105,2000,1.68281,1.68325,1.68268,1.68297,364
